naics4d,naics4d_label,tech40_id,tech40_label,tech40_labelshort,cosine4d,n_patent,xposure4d
1123,Poultry and Egg Production,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
1123,Poultry and Egg Production,21,Mobile Payments,Mobile Payment,0,0,-0
1123,Poultry and Egg Production,22,Gaming & Wagering Systems,Gaming,0,0,-0
1123,Poultry and Egg Production,23,Digital Authentication,Digital Authentification,0,0,-0
1123,Poultry and Egg Production,24,E-Learning,E-Learning,0,0,-0
1123,Poultry and Egg Production,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
1123,Poultry and Egg Production,26,Voice Communication,Voice Communication,0,0,-0
1123,Poultry and Egg Production,27,Electronic Messaging,Electronic Messaging,0,0,-0
1123,Poultry and Egg Production,28,Workflow Management,Workflow Management,0,5,-0
1123,Poultry and Egg Production,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
1123,Poultry and Egg Production,30,Information Processing,Information Processing,0,0,-0
1123,Poultry and Egg Production,31,Cloud Computing,Cloud Computing,0.43044863261324057,2,0.41815561084329644
1123,Poultry and Egg Production,32,Recommender Systems,Recommender Systems,0,0,-0
1123,Poultry and Egg Production,33,Social Networking & Media Platforms,Social Networking,0,0,-0
1123,Poultry and Egg Production,34,Digital Media Content,Digital Media Content,0,0,-0
1123,Poultry and Egg Production,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
1123,Poultry and Egg Production,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
1123,Poultry and Egg Production,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
1123,Poultry and Egg Production,38,Health Monitoring,Health Monitoring,0,1,-0
1123,Poultry and Egg Production,39,Medical Information,Medical Information,0,0,-0
1123,Poultry and Egg Production,40,E-Healthcare,E-Healthcare,0,0,-0
1124,Sheep and Goat Farming,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
1124,Sheep and Goat Farming,2,3D Printing,3D Printing,0,0,-0
1124,Sheep and Goat Farming,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
1124,Sheep and Goat Farming,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
1124,Sheep and Goat Farming,5,Internet of Things (IoT),IoT,0.6710375575289333,3,0.6287782493582529
1124,Sheep and Goat Farming,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
1124,Sheep and Goat Farming,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
1124,Sheep and Goat Farming,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
1124,Sheep and Goat Farming,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
1124,Sheep and Goat Farming,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
1124,Sheep and Goat Farming,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
1124,Sheep and Goat Farming,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
1124,Sheep and Goat Farming,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
1124,Sheep and Goat Farming,14,Passenger Transportation,Passenger Transportation,0,0,-0
1124,Sheep and Goat Farming,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
1124,Sheep and Goat Farming,16,Digital Advertising,Digital Advertising,0,0,-0
1124,Sheep and Goat Farming,17,Electronic Trading and Auctions,E-Trading,0,0,-0
1124,Sheep and Goat Farming,18,Online Shopping Platforms,Online Shopping,0,0,-0
1124,Sheep and Goat Farming,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
1124,Sheep and Goat Farming,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
1124,Sheep and Goat Farming,21,Mobile Payments,Mobile Payment,0,0,-0
1124,Sheep and Goat Farming,22,Gaming & Wagering Systems,Gaming,0,0,-0
1124,Sheep and Goat Farming,23,Digital Authentication,Digital Authentification,0,0,-0
1124,Sheep and Goat Farming,24,E-Learning,E-Learning,0,0,-0
1124,Sheep and Goat Farming,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
1124,Sheep and Goat Farming,26,Voice Communication,Voice Communication,0,0,-0
1124,Sheep and Goat Farming,27,Electronic Messaging,Electronic Messaging,0,0,-0
1124,Sheep and Goat Farming,28,Workflow Management,Workflow Management,0,0,-0
1124,Sheep and Goat Farming,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
1124,Sheep and Goat Farming,30,Information Processing,Information Processing,0,0,-0
1124,Sheep and Goat Farming,31,Cloud Computing,Cloud Computing,0,0,-0
1124,Sheep and Goat Farming,32,Recommender Systems,Recommender Systems,0,0,-0
1124,Sheep and Goat Farming,33,Social Networking & Media Platforms,Social Networking,0,0,-0
1124,Sheep and Goat Farming,34,Digital Media Content,Digital Media Content,0,0,-0
1124,Sheep and Goat Farming,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
1124,Sheep and Goat Farming,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
1124,Sheep and Goat Farming,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
1124,Sheep and Goat Farming,38,Health Monitoring,Health Monitoring,0,0,-0
1124,Sheep and Goat Farming,39,Medical Information,Medical Information,0,0,-0
1124,Sheep and Goat Farming,40,E-Healthcare,E-Healthcare,0,0,-0
1125,Aquaculture,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
1125,Aquaculture,2,3D Printing,3D Printing,0,0,-0
1125,Aquaculture,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
1125,Aquaculture,4,Smart Agriculture & Water Management,Smart Agriculture,76.53927982254372,232,5.030993923394736
1125,Aquaculture,5,Internet of Things (IoT),IoT,16.724033693122536,51,3.510886648872523
1125,Aquaculture,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
1125,Aquaculture,7,Industrial Automation & Robot Control,Industrial Automation,0.36319296017258695,2,0.35564801480568575
1125,Aquaculture,8,Remote Monitoring & Control Systems,Remote Monitoring,0,1,-0
1125,Aquaculture,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
1125,Aquaculture,10,Intelligent Logistics,Intelligent Logistics,0.3061243658428947,1,0.3015341570024347
1125,Aquaculture,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
1125,Aquaculture,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
1125,Aquaculture,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
1125,Aquaculture,14,Passenger Transportation,Passenger Transportation,0,0,-0
1125,Aquaculture,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
1125,Aquaculture,16,Digital Advertising,Digital Advertising,0,0,-0
1125,Aquaculture,17,Electronic Trading and Auctions,E-Trading,0,0,-0
1125,Aquaculture,18,Online Shopping Platforms,Online Shopping,0,0,-0
1125,Aquaculture,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
1125,Aquaculture,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
1125,Aquaculture,21,Mobile Payments,Mobile Payment,0,0,-0
1125,Aquaculture,22,Gaming & Wagering Systems,Gaming,0,0,-0
1125,Aquaculture,23,Digital Authentication,Digital Authentification,0,0,-0
1125,Aquaculture,24,E-Learning,E-Learning,0,1,-0
1125,Aquaculture,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
1125,Aquaculture,26,Voice Communication,Voice Communication,0,0,-0
1125,Aquaculture,27,Electronic Messaging,Electronic Messaging,0,0,-0
1125,Aquaculture,28,Workflow Management,Workflow Management,0.47167355092697266,3,0.4557334740096515
1125,Aquaculture,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
1125,Aquaculture,30,Information Processing,Information Processing,0,1,-0
1125,Aquaculture,31,Cloud Computing,Cloud Computing,1.3924664807869067,6,1.133595462270621
1125,Aquaculture,32,Recommender Systems,Recommender Systems,0,0,-0
1125,Aquaculture,33,Social Networking & Media Platforms,Social Networking,0,0,-0
1125,Aquaculture,34,Digital Media Content,Digital Media Content,0,0,-0
1125,Aquaculture,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
1125,Aquaculture,36,Machine Learning & Neural Networks,Machine Learning,4.059467633533669,25,2.10903556371341
1125,Aquaculture,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
1125,Aquaculture,38,Health Monitoring,Health Monitoring,0,0,-0
1125,Aquaculture,39,Medical Information,Medical Information,0,0,-0
1125,Aquaculture,40,E-Healthcare,E-Healthcare,0,0,-0
1129,Other Animal Production,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
1129,Other Animal Production,2,3D Printing,3D Printing,0,0,-0
1129,Other Animal Production,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
1129,Other Animal Production,4,Smart Agriculture & Water Management,Smart Agriculture,2.6932047312175897,8,1.7166891415632899
1129,Other Animal Production,5,Internet of Things (IoT),IoT,1.8611151736709441,7,1.3797414274989015
1129,Other Animal Production,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
1129,Other Animal Production,7,Industrial Automation & Robot Control,Industrial Automation,0.3721912433395285,1,0.3640934710618529
1129,Other Animal Production,8,Remote Monitoring & Control Systems,Remote Monitoring,0.6294768937972295,3,0.5939362633745493
1129,Other Animal Production,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
1129,Other Animal Production,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
1129,Other Animal Production,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.14223148968558288,3,0.14175625103910297
1129,Other Animal Production,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
1129,Other Animal Production,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
1129,Other Animal Production,14,Passenger Transportation,Passenger Transportation,0,0,-0
1129,Other Animal Production,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
1129,Other Animal Production,16,Digital Advertising,Digital Advertising,0,0,-0
1129,Other Animal Production,17,Electronic Trading and Auctions,E-Trading,0,0,-0
1129,Other Animal Production,18,Online Shopping Platforms,Online Shopping,0,1,-0
1129,Other Animal Production,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
1129,Other Animal Production,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
1129,Other Animal Production,21,Mobile Payments,Mobile Payment,0,0,-0
1129,Other Animal Production,22,Gaming & Wagering Systems,Gaming,0,1,-0
1129,Other Animal Production,23,Digital Authentication,Digital Authentification,0,0,-0
1129,Other Animal Production,24,E-Learning,E-Learning,0,0,-0
1129,Other Animal Production,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
1129,Other Animal Production,26,Voice Communication,Voice Communication,0,0,-0
1129,Other Animal Production,27,Electronic Messaging,Electronic Messaging,0,0,-0
1129,Other Animal Production,28,Workflow Management,Workflow Management,0,8,-0
1129,Other Animal Production,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
1129,Other Animal Production,30,Information Processing,Information Processing,0,0,-0
1129,Other Animal Production,31,Cloud Computing,Cloud Computing,0,0,-0
1129,Other Animal Production,32,Recommender Systems,Recommender Systems,0,0,-0
1129,Other Animal Production,33,Social Networking & Media Platforms,Social Networking,0,0,-0
1129,Other Animal Production,34,Digital Media Content,Digital Media Content,0,0,-0
1129,Other Animal Production,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
1129,Other Animal Production,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
1129,Other Animal Production,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
1129,Other Animal Production,38,Health Monitoring,Health Monitoring,0,1,-0
1129,Other Animal Production,39,Medical Information,Medical Information,0,0,-0
1129,Other Animal Production,40,E-Healthcare,E-Healthcare,0,0,-0
1131,Timber Tract Operations,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
1131,Timber Tract Operations,2,3D Printing,3D Printing,0,0,-0
1131,Timber Tract Operations,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
1131,Timber Tract Operations,4,Smart Agriculture & Water Management,Smart Agriculture,0.2674534853080175,1,0.2643634017941047
1131,Timber Tract Operations,5,Internet of Things (IoT),IoT,0.24736548620894427,1,0.2449098178779435
1131,Timber Tract Operations,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
1131,Timber Tract Operations,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
1131,Timber Tract Operations,8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
1131,Timber Tract Operations,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
1131,Timber Tract Operations,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
1131,Timber Tract Operations,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
1131,Timber Tract Operations,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
1131,Timber Tract Operations,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
1131,Timber Tract Operations,14,Passenger Transportation,Passenger Transportation,0,0,-0
1131,Timber Tract Operations,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
1131,Timber Tract Operations,16,Digital Advertising,Digital Advertising,0,0,-0
1131,Timber Tract Operations,17,Electronic Trading and Auctions,E-Trading,0,0,-0
1131,Timber Tract Operations,18,Online Shopping Platforms,Online Shopping,0,0,-0
1131,Timber Tract Operations,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
1131,Timber Tract Operations,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
1131,Timber Tract Operations,21,Mobile Payments,Mobile Payment,0,0,-0
1131,Timber Tract Operations,22,Gaming & Wagering Systems,Gaming,0,0,-0
1131,Timber Tract Operations,23,Digital Authentication,Digital Authentification,0,0,-0
1131,Timber Tract Operations,24,E-Learning,E-Learning,0,0,-0
1131,Timber Tract Operations,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
1131,Timber Tract Operations,26,Voice Communication,Voice Communication,0,0,-0
1131,Timber Tract Operations,27,Electronic Messaging,Electronic Messaging,0,0,-0
1131,Timber Tract Operations,28,Workflow Management,Workflow Management,0,0,-0
1131,Timber Tract Operations,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
1131,Timber Tract Operations,30,Information Processing,Information Processing,0,0,-0
1131,Timber Tract Operations,31,Cloud Computing,Cloud Computing,0,0,-0
1131,Timber Tract Operations,32,Recommender Systems,Recommender Systems,0,0,-0
1131,Timber Tract Operations,33,Social Networking & Media Platforms,Social Networking,0,0,-0
1131,Timber Tract Operations,34,Digital Media Content,Digital Media Content,0,0,-0
1131,Timber Tract Operations,35,Augmented and Virtual Reality (AR/VR),AR/VR,0,0,-0
1131,Timber Tract Operations,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
1131,Timber Tract Operations,37,Medical Imaging & Image Processing,Medical Imaging,0.17751353604976677,1,0.1765942397547502
1131,Timber Tract Operations,38,Health Monitoring,Health Monitoring,0,0,-0
1131,Timber Tract Operations,39,Medical Information,Medical Information,0,0,-0
1131,Timber Tract Operations,40,E-Healthcare,E-Healthcare,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,2,3D Printing,3D Printing,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,4,Smart Agriculture & Water Management,Smart Agriculture,0,1,-0
1132,Forest Nurseries and Gathering of Forest Products,5,Internet of Things (IoT),IoT,0.31113994810600226,1,0.30632667403171887
1132,Forest Nurseries and Gathering of Forest Products,6,Predictive Energy Management and Distribution,Energy Management,0.21612098150610312,1,0.2144729514505102
1132,Forest Nurseries and Gathering of Forest Products,7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,8,Remote Monitoring & Control Systems,Remote Monitoring,0.3013407581280012,1,0.296957023727607
1132,Forest Nurseries and Gathering of Forest Products,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,14,Passenger Transportation,Passenger Transportation,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
1132,Forest Nurseries and Gathering of Forest Products,16,Digital Advertising,Digital Advertising,0,0,-0
