soc3d,soc3d_label,tech40_id,tech40_label,tech40_labelshort,cosine3d,n_patent,xposure3d
15-1100,Computer Occupations,18,Online Shopping Platforms,Online Shopping,13.728702915396273,962,3.3139597135017786
15-1100,Computer Occupations,19,E-Coupons & Promotion Management,E-Coupons,3.3218139612225723,282,1.9155811470314856
15-1100,Computer Occupations,20,Electronic Payments & Financial Transactions,E-Payment,10.100123993577304,735,3.008136600874274
15-1100,Computer Occupations,21,Mobile Payments,Mobile Payment,11.025572603433268,809,3.0954147647107635
15-1100,Computer Occupations,22,Gaming & Wagering Systems,Gaming,13.453436466550377,1048,3.293760154290024
15-1100,Computer Occupations,23,Digital Authentication,Digital Authentification,31.90848934298131,2409,4.156264731142279
15-1100,Computer Occupations,24,E-Learning,E-Learning,40.80212088475651,2781,4.402031376284188
15-1100,Computer Occupations,25,Location-Based Services & Tracking,Location-Based Services,25.68115013227659,1751,3.93928329282505
15-1100,Computer Occupations,26,Voice Communication,Voice Communication,86.59313849526079,5908,5.154401099737778
15-1100,Computer Occupations,27,Electronic Messaging,Electronic Messaging,39.39951930742586,2751,4.367061806627068
15-1100,Computer Occupations,28,Workflow Management,Workflow Management,64.90494857961778,4047,4.866130390416567
15-1100,Computer Occupations,29,Cloud Storage & Data Security,Cloud Storage,60.0386222249996,4683,4.788204587356952
15-1100,Computer Occupations,30,Information Processing,Information Processing,36.93379025145969,2475,4.302457257564293
15-1100,Computer Occupations,31,Cloud Computing,Cloud Computing,119.26141926374632,9356,5.474482641115676
15-1100,Computer Occupations,32,Recommender Systems,Recommender Systems,19.232996312085067,1450,3.6504497018189124
15-1100,Computer Occupations,33,Social Networking & Media Platforms,Social Networking,47.548233625917725,3820,4.555002381441567
15-1100,Computer Occupations,34,Digital Media Content,Digital Media Content,35.44036091013594,2566,4.261197472085773
15-1100,Computer Occupations,35,Augmented and Virtual Reality (AR/VR),AR/VR,5.003694716140051,419,2.3131626774220924
15-1100,Computer Occupations,36,Machine Learning & Neural Networks,Machine Learning,7.3017273044451985,678,2.685914568279707
15-1100,Computer Occupations,37,Medical Imaging & Image Processing,Medical Imaging,3.3682093054268414,236,1.928870203150415
15-1100,Computer Occupations,38,Health Monitoring,Health Monitoring,23.822326581476297,1578,3.8642106484691685
15-1100,Computer Occupations,39,Medical Information,Medical Information,38.433059733298116,2259,4.342234407916964
15-1100,Computer Occupations,40,E-Healthcare,E-Healthcare,70.6637608314527,4178,4.951130108066362
15-2000,Mathematical Science Occupations,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
15-2000,Mathematical Science Occupations,2,3D Printing,3D Printing,0,0,-0
15-2000,Mathematical Science Occupations,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
15-2000,Mathematical Science Occupations,4,Smart Agriculture & Water Management,Smart Agriculture,0.04975640956855434,2,0.0497359020807341
15-2000,Mathematical Science Occupations,5,Internet of Things (IoT),IoT,0.39849973693223406,10,0.38864200043529834
15-2000,Mathematical Science Occupations,6,Predictive Energy Management and Distribution,Energy Management,0.03745074412563655,5,0.03744199517149188
15-2000,Mathematical Science Occupations,7,Industrial Automation & Robot Control,Industrial Automation,0,1,-0
15-2000,Mathematical Science Occupations,8,Remote Monitoring & Control Systems,Remote Monitoring,0.9216954756290299,17,0.8249063165986065
15-2000,Mathematical Science Occupations,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
15-2000,Mathematical Science Occupations,10,Intelligent Logistics,Intelligent Logistics,0.0563439153593779,1,0.056314145956794126
15-2000,Mathematical Science Occupations,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,1,-0
15-2000,Mathematical Science Occupations,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
15-2000,Mathematical Science Occupations,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.6822379221072735,15,0.6380546039683902
15-2000,Mathematical Science Occupations,14,Passenger Transportation,Passenger Transportation,0.1612714822579621,4,0.1605804682833024
15-2000,Mathematical Science Occupations,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
15-2000,Mathematical Science Occupations,16,Digital Advertising,Digital Advertising,0.1144581733211529,3,0.11420972205580666
15-2000,Mathematical Science Occupations,17,Electronic Trading and Auctions,E-Trading,0.8544632414136019,16,0.774634409189092
15-2000,Mathematical Science Occupations,18,Online Shopping Platforms,Online Shopping,0.44214573321065687,9,0.4288766985844646
15-2000,Mathematical Science Occupations,19,E-Coupons & Promotion Management,E-Coupons,0.10013686464722638,4,0.09997026339009311
15-2000,Mathematical Science Occupations,20,Electronic Payments & Financial Transactions,E-Payment,0.5881307294031853,18,0.5586204727276508
15-2000,Mathematical Science Occupations,21,Mobile Payments,Mobile Payment,0.09921895352479883,5,0.09905687863521616
15-2000,Mathematical Science Occupations,22,Gaming & Wagering Systems,Gaming,0.13693425773031223,8,0.13650988671655967
15-2000,Mathematical Science Occupations,23,Digital Authentication,Digital Authentification,1.2287536567903377,25,1.0342514255134618
15-2000,Mathematical Science Occupations,24,E-Learning,E-Learning,1.1466270069342313,24,0.9813510180055649
15-2000,Mathematical Science Occupations,25,Location-Based Services & Tracking,Location-Based Services,0.09575685045775426,2,0.09561111260439882
15-2000,Mathematical Science Occupations,26,Voice Communication,Voice Communication,2.4288115417162746,51,1.6204629500403112
15-2000,Mathematical Science Occupations,27,Electronic Messaging,Electronic Messaging,1.9984252139221679,39,1.4429309875396892
15-2000,Mathematical Science Occupations,28,Workflow Management,Workflow Management,20.80284657428467,361,3.7288142019937847
15-2000,Mathematical Science Occupations,29,Cloud Storage & Data Security,Cloud Storage,9.012047112616699,183,2.894773488142491
15-2000,Mathematical Science Occupations,30,Information Processing,Information Processing,2.8415325129957076,58,1.7671066638516286
15-2000,Mathematical Science Occupations,31,Cloud Computing,Cloud Computing,2.6947769686681684,57,1.717236272881313
15-2000,Mathematical Science Occupations,32,Recommender Systems,Recommender Systems,0.6061778509316409,18,0.574115138007833
15-2000,Mathematical Science Occupations,33,Social Networking & Media Platforms,Social Networking,4.218973168008399,94,2.146497115792261
15-2000,Mathematical Science Occupations,34,Digital Media Content,Digital Media Content,0.43410680882475666,15,0.42151348201549554
15-2000,Mathematical Science Occupations,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.16396144296354986,4,0.16323555166188985
15-2000,Mathematical Science Occupations,36,Machine Learning & Neural Networks,Machine Learning,1.6355407651139835,40,1.2676707351076923
15-2000,Mathematical Science Occupations,37,Medical Imaging & Image Processing,Medical Imaging,10.13528862926646,154,3.0115953059579947
15-2000,Mathematical Science Occupations,38,Health Monitoring,Health Monitoring,4.1201807691072325,73,2.123455922628492
15-2000,Mathematical Science Occupations,39,Medical Information,Medical Information,127.86985209442422,1850,5.544175436210755
15-2000,Mathematical Science Occupations,40,E-Healthcare,E-Healthcare,67.64105453789547,1024,4.907416931518068
17-1000,"Architects, Surveyors, and Cartographers",1,3D Printer Hardware,3D Printer Hardware,0.0713786737107771,2,0.07131820087527145
17-1000,"Architects, Surveyors, and Cartographers",2,3D Printing,3D Printing,1.6008290463149024,24,1.249422639729191
17-1000,"Architects, Surveyors, and Cartographers",3,Additive Manufacturing,Additive Manufacturing,0.7112956714920837,13,0.6618957862042731
17-1000,"Architects, Surveyors, and Cartographers",4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",5,Internet of Things (IoT),IoT,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",7,Industrial Automation & Robot Control,Industrial Automation,0.072914111282047,1,0.07284965777720313
17-1000,"Architects, Surveyors, and Cartographers",8,Remote Monitoring & Control Systems,Remote Monitoring,0.08513131930551406,2,0.08502882393252288
17-1000,"Architects, Surveyors, and Cartographers",9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",10,Intelligent Logistics,Intelligent Logistics,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",11,Autonomous Vehicles & UAVs,Autonomous Vehicles,3.7071630971911946,55,2.021127888876844
17-1000,"Architects, Surveyors, and Cartographers",12,Parking & Vehicle Space Management,Parking Management,0,1,-0
17-1000,"Architects, Surveyors, and Cartographers",13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.2084757224914906,5,0.20699438237675055
17-1000,"Architects, Surveyors, and Cartographers",14,Passenger Transportation,Passenger Transportation,0.15744374178366627,2,0.1568004258124467
17-1000,"Architects, Surveyors, and Cartographers",15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",16,Digital Advertising,Digital Advertising,0,1,-0
17-1000,"Architects, Surveyors, and Cartographers",17,Electronic Trading and Auctions,E-Trading,0.06842909000908412,1,0.06837579856297687
17-1000,"Architects, Surveyors, and Cartographers",18,Online Shopping Platforms,Online Shopping,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",21,Mobile Payments,Mobile Payment,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",22,Gaming & Wagering Systems,Gaming,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",23,Digital Authentication,Digital Authentification,0,1,-0
17-1000,"Architects, Surveyors, and Cartographers",24,E-Learning,E-Learning,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",25,Location-Based Services & Tracking,Location-Based Services,5.434991108137705,87,2.3943629501444383
17-1000,"Architects, Surveyors, and Cartographers",26,Voice Communication,Voice Communication,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",27,Electronic Messaging,Electronic Messaging,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",28,Workflow Management,Workflow Management,0.6620016208065861,10,0.6212593865603265
17-1000,"Architects, Surveyors, and Cartographers",29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",30,Information Processing,Information Processing,0.5622719295684799,13,0.5362053858434439
17-1000,"Architects, Surveyors, and Cartographers",31,Cloud Computing,Cloud Computing,0,1,-0
17-1000,"Architects, Surveyors, and Cartographers",32,Recommender Systems,Recommender Systems,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",33,Social Networking & Media Platforms,Social Networking,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",34,Digital Media Content,Digital Media Content,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",35,Augmented and Virtual Reality (AR/VR),AR/VR,3.1116298717340682,45,1.853168029338135
17-1000,"Architects, Surveyors, and Cartographers",36,Machine Learning & Neural Networks,Machine Learning,1.2266624405657385,19,1.0329307422683933
17-1000,"Architects, Surveyors, and Cartographers",37,Medical Imaging & Image Processing,Medical Imaging,8.209282919935438,110,2.8021019057050123
17-1000,"Architects, Surveyors, and Cartographers",38,Health Monitoring,Health Monitoring,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",39,Medical Information,Medical Information,0,0,-0
17-1000,"Architects, Surveyors, and Cartographers",40,E-Healthcare,E-Healthcare,0,0,-0
17-2000,Engineers,1,3D Printer Hardware,3D Printer Hardware,0.9422679236523629,121,0.839956111913759
17-2000,Engineers,2,3D Printing,3D Printing,1.7646868830072981,188,1.3331615322210304
17-2000,Engineers,3,Additive Manufacturing,Additive Manufacturing,3.4324465173444922,278,1.9469946091933321
17-2000,Engineers,4,Smart Agriculture & Water Management,Smart Agriculture,22.34516916663878,2113,3.8002576523409557
17-2000,Engineers,5,Internet of Things (IoT),IoT,19.87241669461469,2112,3.6831123056486996
17-2000,Engineers,6,Predictive Energy Management and Distribution,Energy Management,14.983221106071642,1469,3.4011899081207484
17-2000,Engineers,7,Industrial Automation & Robot Control,Industrial Automation,15.108394667542475,1282,3.409491138286969
17-2000,Engineers,8,Remote Monitoring & Control Systems,Remote Monitoring,10.081927717737154,877,3.006342176181822
17-2000,Engineers,9,Smart Home & Intelligent Household Control,Smart Home,7.616107255222633,789,2.7276949276122657
17-2000,Engineers,10,Intelligent Logistics,Intelligent Logistics,5.5587708139707015,416,2.416518361388581
17-2000,Engineers,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,16.34719394424304,1649,3.4881376499728582
17-2000,Engineers,12,Parking & Vehicle Space Management,Parking Management,4.091757582462784,447,2.116730092315996
17-2000,Engineers,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,12.165288279341107,1132,3.193418844522575
17-2000,Engineers,14,Passenger Transportation,Passenger Transportation,2.615994543160146,241,1.6894695162116062
17-2000,Engineers,15,Food Ordering & Vending Systems,Food Ordering,1.9183369726382762,158,1.4065066121273682
